-0.25002,-0.20227,-0.17528,-0.89582,0.19611,0.056804
-0.22812,-0.13402,-0.69865,0.15068,-0.0049789,0.062194
-0.33503,-0.080528,0.20918,-0.02732,-0.035785,-0.35946
-0.33298,-0.090135,-0.22421,0.16502,-0.06218,-0.12443
-0.33372,-0.017603,0.24223,0.017956,-0.11118,-0.49309
-0.32324,-0.1163,0.28659,0.0040699,-0.011253,-0.094144
-0.32364,-0.12559,-0.26319,0.21013,-0.05473,0.053918
-0.26216,-0.2712,0.41342,0.11174,0.2577,0.58145
-0.32328,-0.19284,0.029554,0.23112,0.025994,0.21567
0.23453,-0.40888,-0.033276,0.10727,0.39877,-0.15776
0.23054,-0.41493,-0.029483,0.11316,0.40022,-0.14937
0.16344,-0.45921,0.05171,-0.1094,-0.71903,0.24814
0.18339,-0.48575,0.025088,0.01173,-0.19393,-0.31612
