0.23184,-0.20436,-0.17396,-0.10042,-0.28216,0.13204
0.34954,0.57364,-0.10193,-0.0092186,0.26245,-0.073507
-0.099461,-0.68191,0.063712,-0.035313,0.43654,-0.1436
0.29109,0.086498,0.15735,0.064183,-0.016557,-0.36082
0.034874,-0.016069,-0.14301,-0.0024729,0.0098141,-0.011679
0.099262,-0.17618,-0.48541,0.023231,0.0063685,0.11128
-0.59024,0.29678,0.074565,-0.23623,0.045475,-0.041858
-0.05545,-0.026522,-0.10248,-0.096802,-0.28797,0.076947
-0.0093528,-0.050071,0.13161,-0.07693,-0.3002,-0.05761
0.0091475,0.070926,-0.092887,0.019993,0.37342,0.26592
-0.11829,0.04028,0.0032505,0.07492,0.067732,0.30265
0.16023,-0.0069964,0.080097,-0.00015567,0.21387,0.043642
-0.16117,0.037733,0.09016,0.088418,-0.072239,0.39289
0.25134,-0.040655,0.28567,-0.030101,-0.035001,0.063703
0.19534,-0.061972,0.51292,-0.11603,-0.051778,0.10569
0.0039581,0.0032913,-0.23655,0.23155,-0.18477,-0.15756
0.016109,0.02569,0.014005,0.040244,-0.023165,0.19676
-0.068232,-0.035633,-0.010267,0.020947,-0.18288,0.07933
-0.086072,0.040596,-0.005791,-0.039974,0.068937,0.067069
-0.13324,-0.046632,-0.01992,-0.057157,-0.14299,-0.13606
0.082442,-0.034978,0.0448,0.063654,-0.080963,0.10255
0.12162,-0.00064567,0.024514,-0.094787,0.12301,0.087606
-0.04133,0.028684,-0.1037,-0.028925,0.036518,-0.030935
0.15662,-0.020066,0.0039947,-0.017395,-0.1126,0.20833
0.20916,-0.034969,-0.0062907,-0.047184,-0.14514,0.16316
-0.09574,0.0086852,0.044433,-0.037203,-0.01642,-0.07424
0.040636,-0.00054852,-0.053661,0.0039853,0.031898,-0.013046
0.0091452,-0.01326,-0.10885,-0.022268,0.066038,-0.034505
-0.001413,0.01779,0.012555,-0.039353,0.045312,0.0081243
0.019116,-0.023698,-0.033178,-0.027069,-0.0078976,-0.025051
0.023379,-0.017641,-0.0069767,-0.0061644,-0.0018426,-0.014551
-0.038797,0.0022864,-0.013798,-0.017603,0.00068443,-0.057385
-0.0015381,-0.0070846,-0.042393,0.0023689,-0.064131,-0.081459
-0.060403,0.014114,-0.07385,-0.046677,-0.083308,-0.0032078
0.10065,-0.039014,0.025284,-0.037809,0.091282,0.06474
-0.0017931,-0.009715,0.026325,0.039651,-0.059743,0.039539
-0.0017678,-0.019501,0.16185,0.050307,-0.095327,-0.040886
-0.031084,0.010434,0.021647,0.078135,-0.066564,-0.027473
0.072737,-0.0058423,-0.072398,0.0062674,0.12402,-0.00082459
-0.046797,0.0077303,0.0024673,0.02906,-0.0506,-0.040916
-0.00080294,-0.014186,-0.059693,0.043098,0.005715,-0.067035
-0.022345,0.016108,-0.10025,0.093735,-0.060902,-0.08199
-0.00033944,0.010256,0.033608,-0.048992,0.021523,0.0501
-0.075407,0.023063,0.049831,0.05007,0.044129,0.0070587
0.028182,0.0008429,-0.095342,0.059733,-0.042597,-0.015242
0.012319,0.0077632,-0.031719,-0.0031618,0.019871,0.0070302
0.038842,-0.0029824,0.020167,-0.037588,-0.012483,0.0019207
0.027915,0.0082986,-0.068767,0.10027,0.008277,-0.0061722
-0.040518,0.015545,0.049924,-0.053723,0.02271,0.010433
-0.011174,0.0013417,0.029669,0.028136,-0.023923,-0.051411
0.015436,0.010023,-0.036947,0.018362,0.028836,0.013628
-0.0071893,-0.0057049,0.033819,0.029247,-0.053471,-0.028457
-0.0043946,0.0127,0.00057684,0.0030228,0.061947,0.039659
0.0058748,0.0035702,0.00092665,0.0062074,0.029771,0.015366
-0.0071815,-0.015392,0.04853,-0.054235,-0.012001,0.021056
0.036938,-0.0013617,0.0030255,0.072376,-0.026894,0.020674
-0.011754,-0.00032731,-0.039247,-0.018984,0.0074563,0.016574
-0.0060091,-0.0013788,0.036485,-0.036288,-0.0095622,-0.011036
0.0073097,-0.0033239,-0.012475,0.0043927,0.019115,-0.010903
0.014235,0.0043383,-0.087869,0.020676,0.012985,0.011339
