0.24937,0.28324,0.26497,0.30298,0.24133,0.13016,0.25348,-0.28111,-0.26354,-0.37538,-0.37537,-0.39008,-0.3854
0.26472,0.30025,0.28145,0.32119,0.25675,0.13805,0.26785,-0.30001,-0.28178,-0.40137,-0.40136,-0.41681,-0.41207
0.272,0.30709,0.28905,0.32856,0.25957,0.13813,0.27176,-0.31167,-0.29346,-0.41271,-0.41269,-0.42685,-0.42285
0.27586,0.31008,0.29301,0.33193,0.25763,0.13408,0.27156,-0.32537,-0.30743,-0.42471,-0.42469,-0.43701,-0.43397
0.27783,0.31113,0.29498,0.33333,0.25314,0.12732,0.26888,-0.34122,-0.32378,-0.43839,-0.43837,-0.44884,-0.4467
0.27776,0.31032,0.29493,0.33285,0.24752,0.11941,0.26447,-0.35649,-0.33968,-0.45214,-0.45212,-0.46107,-0.4597
0.27641,0.30838,0.29338,0.33106,0.24174,0.11169,0.25941,-0.36902,-0.35277,-0.4641,-0.46409,-0.47176,-0.47114
0.27502,0.3064,0.29122,0.32878,0.23546,0.10424,0.2542,-0.3782,-0.36241,-0.47246,-0.47245,-0.47887,-0.47904
0.2732,0.30389,0.28768,0.32513,0.22704,0.096012,0.24763,-0.38392,-0.36861,-0.47623,-0.47622,-0.48108,-0.48215
0.2689,0.29878,0.28042,0.31773,0.21454,0.085338,0.23749,-0.38594,-0.37128,-0.47546,-0.47544,-0.47891,-0.48075
0.26108,0.29015,0.26909,0.30628,0.19868,0.072947,0.22443,-0.3853,-0.37138,-0.47196,-0.47195,-0.47433,-0.47673
0.24984,0.27812,0.25521,0.29218,0.18208,0.060995,0.21086,-0.38429,-0.37107,-0.46868,-0.46866,-0.46903,-0.47259
0.23663,0.26414,0.24149,0.27794,0.16747,0.050617,0.19869,-0.38533,-0.37276,-0.46787,-0.46786,-0.46502,-0.47054
0.22398,0.25058,0.23042,0.26588,0.15628,0.04222,0.18884,-0.38788,-0.37588,-0.46828,-0.46827,-0.46171,-0.46959
0.21117,0.23679,0.22028,0.25454,0.14775,0.035122,0.18024,-0.39003,-0.37837,-0.47006,-0.47005,-0.45951,-0.47019
0.19576,0.22046,0.20807,0.24104,0.14066,0.027831,0.17038,-0.39075,-0.37941,-0.47285,-0.47284,-0.45888,-0.47228
0.18003,0.2039,0.19556,0.22705,0.13594,0.020601,0.15975,-0.39171,-0.38082,-0.47669,-0.47668,-0.46,-0.47568
0.16636,0.18947,0.18491,0.21476,0.13387,0.014559,0.14949,-0.39194,-0.38168,-0.47952,-0.47951,-0.46025,-0.47783
0.15635,0.17883,0.17661,0.20504,0.13296,0.01153,0.14134,-0.38607,-0.37633,-0.47573,-0.47572,-0.45389,-0.47311
0.14957,0.17149,0.17078,0.19825,0.13126,0.0097381,0.13593,-0.37917,-0.36969,-0.46784,-0.46782,-0.44428,-0.46434
0.14152,0.16282,0.1619,0.18874,0.12345,0.0037412,0.12674,-0.37134,-0.36233,-0.45528,-0.45527,-0.43201,-0.45147
0.13315,0.1536,0.1522,0.17821,0.11274,-0.0026529,0.11647,-0.35736,-0.34903,-0.43177,-0.43176,-0.41134,-0.4286
0.12527,0.14444,0.14253,0.16709,0.10173,-0.0069766,0.10651,-0.3382,-0.33094,-0.40201,-0.402,-0.3865,-0.40029
0.1167,0.13421,0.1313,0.1539,0.089144,-0.010599,0.095633,-0.3162,-0.31027,-0.36951,-0.3695,-0.35896,-0.369
