1,0.61712,0.70122,0.7126,0.63603,0.67519,0.70643,0.59777,0.69098,-0.24713,-0.238,-0.069316,-0.10498
0.61712,1,0.50571,0.82612,0.45663,0.44328,0.85209,0.3095,0.66808,-0.24676,-0.23934,-0.16523,-0.16851
0.70122,0.50571,1,0.88473,0.97457,0.97586,0.8564,0.86019,0.92955,-0.55498,-0.54218,-0.32152,-0.37772
0.7126,0.82612,0.88473,1,0.86404,0.84423,0.99166,0.69028,0.93884,-0.52108,-0.50918,-0.33095,-0.37085
0.63603,0.45663,0.97457,0.86404,1,0.95288,0.82304,0.81754,0.89701,-0.63501,-0.62267,-0.39113,-0.45936
0.67519,0.44328,0.97586,0.84423,0.95288,1,0.82335,0.90076,0.92568,-0.48945,-0.47622,-0.25854,-0.30942
0.70643,0.85209,0.8564,0.99166,0.82304,0.82335,1,0.68641,0.94005,-0.45756,-0.4455,-0.27501,-0.3086
0.59777,0.3095,0.86019,0.69028,0.81754,0.90076,0.68641,1,0.87394,-0.16164,-0.14612,-0.012512,-0.012864
0.69098,0.66808,0.92955,0.93884,0.89701,0.92568,0.94005,0.87394,1,-0.37756,-0.36243,-0.18363,-0.21002
-0.24713,-0.24676,-0.55498,-0.52108,-0.63501,-0.48945,-0.45756,-0.16164,-0.37756,1,0.99306,0.78136,0.91344
-0.238,-0.23934,-0.54218,-0.50918,-0.62267,-0.47622,-0.4455,-0.14612,-0.36243,0.99306,1,0.78395,0.91609
-0.069316,-0.16523,-0.32152,-0.33095,-0.39113,-0.25854,-0.27501,-0.012512,-0.18363,0.78136,0.78395,1,0.93308
-0.10498,-0.16851,-0.37772,-0.37085,-0.45936,-0.30942,-0.3086,-0.012864,-0.21002,0.91344,0.91609,0.93308,1
