1,0.98281,0.95787,0.95208,0.85109,0.80048,0.81835,-0.19563,0.24307,-0.099893,-0.099305,-0.05407,-0.06075
0.98281,1,0.94499,0.96241,0.85234,0.79333,0.83131,-0.20197,0.27048,-0.13037,-0.12975,-0.090639,-0.094041
0.95787,0.94499,1,0.99078,0.95434,0.91707,0.92661,-0.19984,0.33139,-0.14594,-0.14517,-0.097439,-0.10163
0.95208,0.96241,0.99078,1,0.95294,0.90751,0.93322,-0.2096,0.34532,-0.16933,-0.16854,-0.12441,-0.12672
0.85109,0.85234,0.95434,0.95294,1,0.94147,0.94824,-0.15916,0.44308,-0.21356,-0.2126,-0.17522,-0.17148
0.80048,0.79333,0.91707,0.90751,0.94147,1,0.99038,-0.13545,0.48015,-0.16914,-0.16823,-0.1074,-0.11643
0.81835,0.83131,0.92661,0.93322,0.94824,0.99038,1,-0.1718,0.46667,-0.19281,-0.1919,-0.13117,-0.13981
-0.19563,-0.20197,-0.19984,-0.2096,-0.15916,-0.13545,-0.1718,1,0.72268,0.73483,0.735,0.54056,0.64483
0.24307,0.27048,0.33139,0.34532,0.44308,0.48015,0.46667,0.72268,1,0.37572,0.37667,0.26478,0.34119
-0.099893,-0.13037,-0.14594,-0.16933,-0.21356,-0.16914,-0.19281,0.73483,0.37572,1,0.99993,0.89998,0.97713
-0.099305,-0.12975,-0.14517,-0.16854,-0.2126,-0.16823,-0.1919,0.735,0.37667,0.99993,1,0.90009,0.97723
-0.05407,-0.090639,-0.097439,-0.12441,-0.17522,-0.1074,-0.13117,0.54056,0.26478,0.89998,0.90009,1,0.96403
-0.06075,-0.094041,-0.10163,-0.12672,-0.17148,-0.11643,-0.13981,0.64483,0.34119,0.97713,0.97723,0.96403,1
