1,0.99856,0.8382,0.87987,0.27306,0.18817,0.5111,-0.30019,-0.27312,-0.12977,-0.12964,-0.093678,-0.097391
0.99856,1,0.83026,0.87675,0.25829,0.17729,0.50696,-0.31181,-0.28453,-0.14453,-0.1444,-0.10941,-0.11281
0.8382,0.83026,1,0.99176,0.69298,0.53749,0.81676,-0.31246,-0.26925,-0.15597,-0.15578,-0.086222,-0.10696
0.87987,0.87675,0.99176,1,0.61547,0.46934,0.7857,-0.35545,-0.31275,-0.18951,-0.18932,-0.12207,-0.14108
0.27306,0.25829,0.69298,0.61547,1,0.89773,0.86803,0.04175,0.092093,0.010129,0.010311,0.07666,0.04473
0.18817,0.17729,0.53749,0.46934,0.89773,1,0.87867,0.28454,0.34008,0.21111,0.21129,0.27725,0.24316
0.5111,0.50696,0.81676,0.7857,0.86803,0.87867,1,-0.09535,-0.031528,-0.047015,-0.046777,0.044991,0.0065414
-0.30019,-0.31181,-0.31246,-0.35545,0.04175,0.28454,-0.09535,1,0.99673,0.88386,0.8838,0.81086,0.84231
-0.27312,-0.28453,-0.26925,-0.31275,0.092093,0.34008,-0.031528,0.99673,1,0.8781,0.87806,0.81186,0.84001
-0.12977,-0.14453,-0.15597,-0.18951,0.010129,0.21111,-0.047015,0.88386,0.8781,1,1,0.93974,0.98718
-0.12964,-0.1444,-0.15578,-0.18932,0.010311,0.21129,-0.046777,0.8838,0.87806,1,1,0.93981,0.98722
-0.093678,-0.10941,-0.086222,-0.12207,0.07666,0.27725,0.044991,0.81086,0.81186,0.93974,0.93981,1,0.9773
-0.097391,-0.11281,-0.10696,-0.14108,0.04473,0.24316,0.0065414,0.84231,0.84001,0.98718,0.98722,0.9773,1
