0.66816,-0.078385,-0.44419,-0.081472,-0.08584,-0.10412
-0.13733,-0.0056254,-0.041113,0.030996,-0.074178,0.042548
-0.55368,0.066616,-0.23572,0.078758,-0.14205,-0.028082
0.041051,-0.59561,0.31909,0.12679,0.24943,-0.12898
-0.065922,-0.30449,-0.23816,0.17427,-0.067481,0.12708
-0.14468,0.23256,0.037201,-0.31755,-0.15351,0.14463
-0.12305,-0.020171,0.0079566,-0.010184,0.042095,-0.083518
0.075561,0.28253,0.25304,-0.087887,0.13927,0.1862
-0.09969,-0.052474,-0.17942,-0.19542,0.19071,-0.23787
-0.080569,-0.036358,0.063761,-0.15836,-0.0077187,-0.24237
-0.069541,0.12616,-0.11064,-0.0092574,0.008296,-0.14198
-0.0026234,-0.016015,-0.12798,0.092279,0.071818,0.018495
0.089863,0.10358,0.23356,-0.20813,0.24041,0.13245
-0.0013076,-0.016483,0.016499,-0.056249,-0.062077,-0.19254
-0.10877,-0.10323,-0.06761,0.15694,0.076438,0.24701
0.0019795,-0.032226,-0.014931,0.02772,-0.17314,-0.11745
-0.065324,-0.12433,-0.060519,-0.19115,0.14544,0.0019185
-0.018248,-0.11633,-0.037787,-0.075271,-0.1176,-0.01859
-0.067213,-0.09686,0.11754,-0.13792,0.053414,-0.06598
-0.0032578,0.093649,-0.076213,0.15215,-0.08179,0.041585
-0.013051,-0.0057549,-0.0036599,-0.04739,-0.06187,-0.084444
-0.0082427,-0.078482,-0.093112,0.10508,-0.080834,0.070479
0.052712,0.047226,0.069297,-0.024379,0.050925,0.080868
-0.034794,0.023435,0.034545,-0.1037,-0.046323,-0.095128
0.047924,0.085364,-0.035971,0.27021,0.049702,0.12986
0.060657,0.060751,-0.069167,0.017309,-0.014892,-0.012914
0.0080844,-0.078073,0.044537,0.13045,0.047888,0.12615
0.028444,0.069051,0.036917,-0.049041,0.11787,0.12011
-0.018393,-0.078707,-0.038831,-0.10117,-0.0059124,-0.051755
0.068292,0.062333,0.041901,-0.023375,-0.020741,0.020948
-0.0076437,0.001061,0.028519,-0.066567,-0.058307,-0.016113
-0.0098595,0.0077853,-0.025481,-0.068703,0.014432,-0.045301
0.013078,-0.02304,-0.02907,-0.037032,-0.10403,-0.082446
0.010995,-0.0026775,0.049923,-0.021829,-0.011222,0.012012
-0.018797,0.012554,0.0069396,0.041548,0.037062,0.0096096
-0.015799,-0.060067,-0.022601,-0.060825,0.024357,0.031633
0.016464,0.0045775,0.016218,0.052521,-0.013689,0.011847
-0.018159,-0.026489,-0.038435,-0.03563,-0.02752,0.03525
0.0028207,0.05085,0.030373,-0.00020016,0.027898,0.036651
-0.019493,-0.061546,-0.01817,-0.028675,-0.0075955,0.027867
-0.021945,0.052545,-0.025569,0.040838,0.058099,0.018932
-0.008763,-0.029662,-0.03347,-0.0087583,0.00098206,-0.013593
0.026087,0.059434,0.032703,0.061128,0.0078129,-0.0046286
-0.039693,-0.046583,-0.03178,-0.042375,-0.017128,-0.023386
0.00049147,0.047076,-0.032338,0.055122,0.057704,0.048524
0.002282,-0.034655,-0.016616,-0.0069537,-0.11185,-0.077292
-0.016352,-0.026024,-0.015959,-0.02276,-0.0076759,0.030212
0.0039606,0.0071284,0.0053746,-0.031572,-0.0017667,0.032888
-0.029744,-0.011234,0.026912,-0.012621,0.10708,0.024853
0.028171,0.05075,-0.014068,0.10722,0.0024717,-0.034999
0.058984,0.04632,0.048143,0.041756,0.010387,-0.029891
-0.017605,-0.030924,-0.015771,-0.057871,0.0089373,-0.003703
0.0080583,0.029509,-0.0066607,0.0035056,0.043717,-0.045904
0.012238,0.03188,0.003406,0.08253,-0.014912,0.047542
0.0030824,0.0058655,0.0010869,0.012396,-0.0037648,0.0046464
-7.3534e-05,0.0087011,-0.0021727,-0.028594,-0.0041807,-0.030255
0.0081717,0.010538,0.0058866,0.02539,0.0010326,-0.026773
0.0047063,-0.0046751,0.010911,0.019887,-0.0079046,0.034684
-0.0012012,-0.0086678,0.013476,-0.024504,-0.015894,-0.033436
0.022223,-0.0032918,-0.00045031,-0.014469,-0.016278,0.029029
