0.20397,0.3741,0.20005,0.32663,0.24971,0.18967,0.30487,-0.074892,0.23135,-0.19823,-0.19788,-0.21835,-0.20421
0.20736,0.38377,0.20347,0.33477,0.25668,0.19179,0.31136,-0.080244,0.23564,-0.21316,-0.21279,-0.23658,-0.22063
0.20569,0.37982,0.20322,0.33278,0.25777,0.19174,0.3099,-0.085335,0.23029,-0.21882,-0.21846,-0.24313,-0.22652
0.20051,0.36927,0.2,0.32553,0.25564,0.18865,0.30334,-0.091906,0.21906,-0.22388,-0.22353,-0.24865,-0.23154
0.19311,0.35518,0.19504,0.31556,0.25184,0.18366,0.2941,-0.10153,0.20332,-0.23073,-0.23038,-0.25567,-0.23818
0.18287,0.33796,0.18737,0.30272,0.24588,0.17542,0.28155,-0.11442,0.18319,-0.24122,-0.24088,-0.26645,-0.24863
0.16927,0.31759,0.1761,0.28649,0.2369,0.16279,0.26481,-0.12806,0.16028,-0.25353,-0.25321,-0.27931,-0.2612
0.15319,0.29479,0.16154,0.26707,0.22418,0.14581,0.24384,-0.14015,0.13497,-0.26365,-0.26335,-0.29087,-0.27218
0.13322,0.26735,0.14202,0.2421,0.20544,0.12368,0.21697,-0.1459,0.10987,-0.26766,-0.26739,-0.29693,-0.27748
0.11075,0.23664,0.12016,0.21403,0.18462,0.10221,0.18942,-0.14479,0.090999,-0.26788,-0.26763,-0.29875,-0.27862
0.088443,0.20542,0.099751,0.1867,0.16554,0.08634,0.1662,-0.13951,0.078142,-0.26454,-0.26431,-0.29665,-0.27592
0.070874,0.17782,0.084549,0.16361,0.1493,0.075914,0.14777,-0.13649,0.063251,-0.25812,-0.25792,-0.29139,-0.2702
0.062283,0.15814,0.076543,0.14708,0.13607,0.069015,0.13302,-0.14101,0.042159,-0.25393,-0.25376,-0.28735,-0.26649
0.059033,0.14354,0.072324,0.13438,0.1251,0.062947,0.11956,-0.15021,0.018562,-0.25564,-0.2555,-0.29061,-0.26941
0.054385,0.12868,0.067726,0.12226,0.11655,0.056168,0.10623,-0.15794,-0.0013376,-0.26135,-0.26124,-0.30149,-0.27765
0.045565,0.11097,0.061556,0.10938,0.11204,0.048682,0.092427,-0.15472,-0.01017,-0.26448,-0.26438,-0.31463,-0.28503
0.038832,0.095022,0.060388,0.10105,0.11852,0.047484,0.083905,-0.14058,-0.0052673,-0.26619,-0.2661,-0.32769,-0.29112
0.038646,0.086668,0.065981,0.10042,0.13414,0.054452,0.084221,-0.12604,0.0074936,-0.27265,-0.27254,-0.34317,-0.30048
0.041333,0.084766,0.070657,0.10176,0.14298,0.060767,0.086934,-0.12383,0.010845,-0.28389,-0.28379,-0.35664,-0.31217
0.039791,0.080714,0.068188,0.097462,0.13806,0.059525,0.083822,-0.12141,0.00771,-0.28383,-0.28376,-0.3581,-0.31304
0.036947,0.07596,0.062909,0.090683,0.12586,0.055702,0.078659,-0.11377,0.006181,-0.26953,-0.26948,-0.34088,-0.29855
0.033131,0.069672,0.054832,0.080779,0.10718,0.04946,0.071001,-0.10741,0.00017772,-0.24855,-0.24851,-0.31144,-0.27543
0.026356,0.058509,0.042078,0.064964,0.081873,0.038385,0.057518,-0.098056,-0.0092972,-0.21701,-0.217,-0.26851,-0.24015
0.019394,0.045425,0.029386,0.048148,0.05855,0.027342,0.043116,-0.08333,-0.013683,-0.17755,-0.17755,-0.21382,-0.19461
0.018054,0.039279,0.021251,0.037396,0.039767,0.021825,0.035926,-0.067217,-0.0093288,-0.13145,-0.13146,-0.15138,-0.1406
0.016938,0.03178,0.010798,0.023922,0.015016,0.015436,0.027853,-0.062023,-0.014989,-0.088585,-0.088599,-0.092918,-0.089176
0.003127,0.0074723,-0.010475,-0.0038256,-0.019866,-0.00063348,0.0063923,-0.068986,-0.04075,-0.058672,-0.058684,-0.052459,-0.052828
-0.0082985,-0.0083191,-0.026038,-0.021828,-0.042421,-0.012682,-0.0075384,-0.095609,-0.073021,-0.065068,-0.065094,-0.055743,-0.056693
-0.013663,-0.0087765,-0.028152,-0.020702,-0.037453,-0.014917,-0.0070971,-0.13224,-0.094702,-0.12612,-0.12617,-0.12983,-0.12394
-0.019351,-0.0070877,-0.022263,-0.011258,-0.013167,-0.012562,-0.0027413,-0.12233,-0.074975,-0.16184,-0.16188,-0.19686,-0.17399
-0.015535,0.0044846,-0.0048486,0.0091549,0.021691,-0.0033331,0.0078258,-0.033034,0.0051531,-0.098345,-0.098309,-0.1638,-0.12339
-0.013831,-0.00064646,0.0027971,0.009846,0.030992,-0.0048461,-0.00038152,0.060376,0.061135,0.010701,0.010778,-0.049427,-0.011158
-0.010409,-0.017185,-0.0013814,-0.0091325,0.0050811,-0.0064111,-0.015054,0.11705,0.075413,0.11446,0.11451,0.099936,0.10982
-0.014949,-0.03397,-0.014284,-0.030363,-0.026457,-0.013832,-0.02964,0.08511,0.029959,0.11618,0.11618,0.13821,0.12395
-0.016119,-0.035674,-0.017849,-0.033203,-0.028607,-0.018705,-0.033322,0.028314,-0.016876,0.059482,0.059442,0.090032,0.069323
-0.011076,-0.028669,-0.014065,-0.026984,-0.021176,-0.01719,-0.028894,0.013847,-0.024152,0.039347,0.039306,0.062529,0.046822
-0.0068434,-0.020193,-0.010604,-0.020297,-0.017762,-0.01379,-0.022283,0.032236,-0.0033682,0.060349,0.060329,0.075158,0.065919
0.0016292,-0.0038649,0.00092213,-0.0035664,-0.0014653,-0.0013971,-0.0055601,0.060521,0.037001,0.079552,0.079567,0.08545,0.082332
0.0099728,0.010279,0.015176,0.014337,0.023372,0.012935,0.011322,0.085504,0.076088,0.082089,0.082148,0.075657,0.080037
0.0095444,0.01496,0.020324,0.022576,0.039464,0.015753,0.016473,0.094465,0.093503,0.074391,0.074488,0.053001,0.067135
-0.0070264,-0.0077147,0.002936,-0.0001014,0.015464,-0.0016965,-0.0061032,0.096464,0.073684,0.091206,0.091278,0.068511,0.084296
