-0.31417,-0.0032681,0.32928,0.86348,0.052086,0.040281
-0.29541,-0.029161,0.64613,-0.22818,0.061155,-0.083811
-0.36852,0.0085271,-0.26537,0.092161,-0.1063,-0.18783
-0.37493,-0.016252,0.17509,-0.24018,-0.04035,-0.17502
-0.3542,0.0014785,-0.36358,0.011715,-0.11867,-0.67646
-0.35465,0.026106,-0.35027,0.064337,-0.20943,0.5114
-0.37136,-0.013299,0.19392,-0.28879,-0.10723,0.19417
-0.14595,0.3996,-0.21879,0.039191,0.49445,0.17263
-0.32819,0.22284,-0.081422,-0.21384,0.18747,0.2662
0.069275,0.4511,0.079332,-9.7037e-05,0.18343,-0.16086
0.06843,0.45134,0.078461,-0.00076191,0.18291,-0.16074
0.074168,0.42139,0.087047,0.03356,-0.72182,0.0969
0.067156,0.45148,0.077479,0.0092518,-0.20837,-0.082717
