-0.88499,-0.10911,0.036472,0.16286,0.026947,-0.007913
-0.24962,-0.28743,0.22791,0.10018,-0.050734,-0.026202
-0.23354,0.81165,-0.2509,0.11875,-0.015986,-0.058624
-0.081171,0.143,0.53314,-0.024618,-0.059169,0.076706
-0.022341,-0.36351,-0.020092,0.10938,0.020645,-0.0095589
0.023698,0.0067023,-0.019563,0.24188,-0.19163,0.11653
-0.055218,-0.16762,-0.32464,-0.10396,0.072401,0.098744
0.050518,-0.070942,-0.099632,0.19102,-0.41348,-0.13522
-0.026848,0.1005,0.10056,-0.12488,0.18278,0.3725
0.068664,0.020632,0.084079,0.020569,0.27532,-0.3902
0.01191,-0.021266,0.035009,0.18922,-0.021747,-0.15076
-0.0070595,-0.014261,-0.18099,-0.12084,-0.15157,0.091775
0.021767,-0.02472,-0.00064115,0.055462,0.19598,0.092994
0.019965,-0.01512,-0.1257,0.14472,-0.19657,-0.074278
-0.045113,-0.019826,-0.043589,0.039167,0.12772,-0.15454
0.032375,-0.0017901,0.0088528,0.023759,-0.031748,0.050536
-0.10027,-0.086132,-0.20285,-0.059458,-0.067919,-0.0075425
-0.011432,-0.015796,-0.066548,0.086607,-0.17605,0.060608
0.04726,-0.0143,0.013354,0.13155,-0.040382,-0.13545
-0.062092,0.012467,0.033541,-0.12483,0.13581,-0.022031
0.020984,0.070345,0.18042,-0.036997,0.1084,-0.036863
-0.057657,-0.0098075,-0.035679,-0.13706,0.13823,0.16611
-0.024954,-0.022361,-0.097092,-0.12765,-0.018479,0.22653
-0.052077,-0.0063027,-0.090487,-0.071349,-0.056359,0.033143
-0.051154,-0.010012,-0.079311,0.052948,-0.069312,0.10916
0.027912,-0.0081466,-0.029705,0.0036832,0.0658,-0.053762
0.0074327,0.027097,0.017554,0.037793,-0.13315,-0.021552
0.026564,-0.028924,-0.16884,0.042859,-0.049589,0.076637
-0.033255,-0.013249,0.046284,-0.018288,-0.022205,-0.098826
0.0030716,0.0097794,0.037535,-0.023936,-0.013461,-0.12853
0.014805,-0.020805,-0.0092665,0.0053613,0.057186,0.0079221
-0.00068031,-0.00045127,0.031065,-0.14256,0.013488,-0.063122
0.032659,0.014078,-0.064045,0.159,-0.075501,0.057354
-0.0046844,0.029694,0.041876,-0.059739,-0.023443,0.030829
0.013475,0.022877,0.0044972,-0.001265,-0.15113,-0.13743
0.0087895,0.0089237,0.029521,0.035716,-0.067519,-0.13774
-0.0342,-0.0023118,0.04856,-0.079265,0.068053,0.085343
-0.021636,-0.010529,-0.0094583,0.034543,0.0055601,-0.070609
0.041896,0.017761,0.057687,0.033066,0.026612,0.015081
-0.0093838,0.0087098,0.040433,-0.023307,0.071472,-0.11159
-0.051638,-0.010379,-0.027141,-0.12005,0.0069202,0.029374
-0.022313,-0.014052,-0.039665,-0.0091414,-0.0016862,0.085023
0.033155,-0.0024151,-0.016596,0.084851,-0.017098,-0.052007
0.040318,0.010655,0.012441,0.090586,0.026591,0.14207
-0.014361,0.019306,0.053353,-0.077972,-0.0081092,0.013723
-0.010071,-0.014774,-0.040774,0.026249,-0.012141,-0.040734
-0.0059546,-0.023567,-0.00076266,-0.019147,0.058011,0.021411
-0.0039787,0.018692,0.024233,-0.039272,-0.070068,-0.12511
-0.035842,0.0076233,0.039011,-0.070449,0.026197,-0.080979
-0.015414,-0.011857,-0.025296,-0.022796,0.018348,-0.046381
0.013238,-0.0063991,-0.015344,-0.0023409,0.0020137,0.061534
-0.020232,0.0072479,-0.00095606,-0.010401,-0.043573,-0.046649
-0.010979,0.016081,0.029275,0.022253,-0.025939,-0.11884
0.03986,-0.015797,-0.075624,0.085293,0.010046,0.13433
0.0074293,0.0035855,-0.0079179,0.0059935,0.03106,-0.045061
-0.021099,-0.0037507,0.0015286,-0.046304,-0.033552,-0.027144
0.0092413,0.029746,0.09221,-0.042494,-0.049136,0.037786
0.0032593,0.0060231,0.00089102,0.011044,-0.035051,0.012088
-0.011244,-0.0034265,-0.045822,0.021897,-0.0048962,-0.0032023
0.0025603,0.0080059,0.028234,-0.010441,-0.029253,0.060338
