-0.036008,0.036749,0.078026,-0.036381,0.029104,-0.11247,-0.024201,-0.076707,-0.0089408,-0.0091283,-0.053794,-0.014277,0.083444,-0.023284,0.014303,-0.040591,0.018865,-0.11411,0.027039,-0.034715,-0.002945,0.042117,-0.084258,0.0030735,0.0094252,0.0011541,-0.017664,0.00030738,0.021512,0.0038141,-0.045685,-0.0074195,0.010359,-0.038754,-0.0045361,-0.0035432,-0.0096693,-0.022771,0.037359,0.10179,-0.076264,0.0069455,0.018133,0.023294,0.012664,-0.0131,-0.076387,0.026152,0.061484,0.044871,-0.020325,-0.0070737,-0.017481,0.050309,0.0061327,-0.083926,-0.072047,-0.017314,-0.0019826,-0.032214
-0.038167,0.039576,0.083209,-0.039387,0.030486,-0.12158,-0.027353,-0.08048,-0.010584,-0.00933,-0.055262,-0.015876,0.091167,-0.023327,0.014223,-0.043523,0.018037,-0.11924,0.027609,-0.038529,-0.0031591,0.046125,-0.089274,0.0054248,0.0094866,0.00032305,-0.016812,-0.00024091,0.020976,0.0030483,-0.049412,-0.010248,0.0088872,-0.040219,-0.0055026,-0.0065309,-0.014808,-0.022662,0.040189,0.10794,-0.079272,0.0057323,0.021032,0.023075,0.011505,-0.013571,-0.082225,0.027613,0.061918,0.043094,-0.019807,-0.0089596,-0.016535,0.049877,0.0068069,-0.086681,-0.075802,-0.018464,0.0009852,-0.030632
-0.039418,0.040592,0.08528,-0.04066,0.030271,-0.12496,-0.028162,-0.08137,-0.010885,-0.0093914,-0.054829,-0.018878,0.09367,-0.022688,0.013859,-0.047299,0.017205,-0.11906,0.027826,-0.039467,-0.0015302,0.047056,-0.091874,0.01022,0.010864,-0.00053849,-0.015926,-0.0018425,0.020687,0.002307,-0.051401,-0.010549,0.0062696,-0.038391,-0.0053078,-0.0082018,-0.017879,-0.021079,0.036992,0.10543,-0.077286,0.00557,0.019815,0.023263,0.011998,-0.015056,-0.081755,0.025025,0.059186,0.041922,-0.020825,-0.0080039,-0.015467,0.047883,0.007895,-0.083017,-0.07297,-0.018071,0.00014173,-0.032527
-0.040394,0.041049,0.086851,-0.041899,0.029118,-0.12697,-0.027905,-0.081608,-0.010631,-0.0091831,-0.05333,-0.023455,0.09374,-0.021485,0.012189,-0.053308,0.015555,-0.11729,0.027615,-0.039113,3.8909e-06,0.04699,-0.094345,0.015193,0.01232,-0.0010098,-0.015915,-0.0036711,0.020493,0.0022601,-0.051391,-0.0093379,0.0030416,-0.034278,-0.0054266,-0.0069597,-0.01823,-0.018524,0.029113,0.097059,-0.071865,0.0061736,0.016261,0.023442,0.016971,-0.019882,-0.07923,0.019755,0.055527,0.040064,-0.020746,-0.0044603,-0.012824,0.046149,0.0093175,-0.073778,-0.065322,-0.016233,-0.0040476,-0.035423
-0.041236,0.041273,0.088528,-0.043507,0.027337,-0.12937,-0.027196,-0.08136,-0.010237,-0.0087764,-0.051178,-0.029844,0.09237,-0.0199,0.0094689,-0.061531,0.012927,-0.11412,0.026813,-0.038868,9.6528e-05,0.048294,-0.097129,0.020094,0.012742,-0.00054519,-0.017082,-0.0057677,0.019393,0.0035855,-0.048534,-0.0069602,-0.00043429,-0.028354,-0.0059581,-0.002344,-0.01476,-0.016025,0.018216,0.083602,-0.062883,0.0070516,0.01084,0.023887,0.025386,-0.028061,-0.075499,0.01401,0.051666,0.035441,-0.017639,0.00036315,-0.0069726,0.044345,0.010589,-0.058512,-0.053353,-0.013224,-0.011434,-0.035826
-0.0418,0.041833,0.090212,-0.045636,0.025235,-0.1337,-0.027101,-0.079921,-0.010431,-0.0082703,-0.048622,-0.037091,0.091366,-0.017138,0.0064408,-0.069924,0.0089988,-0.10875,0.024835,-0.040544,-0.0028818,0.053108,-0.099153,0.025135,0.010372,0.0010996,-0.018851,-0.0072722,0.015508,0.008023,-0.041735,-0.0041287,-0.0054464,-0.020077,-0.0073101,0.0044161,-0.0078987,-0.014183,0.0083173,0.066186,-0.049637,0.0060781,0.0064331,0.022593,0.032419,-0.036512,-0.071581,0.0099011,0.046301,0.024072,-0.011231,0.003647,0.0020333,0.039372,0.010649,-0.038526,-0.037657,-0.009349,-0.018096,-0.028137
-0.041968,0.04297,0.091301,-0.047763,0.02351,-0.13961,-0.028937,-0.077673,-0.01198,-0.0078008,-0.045846,-0.04253,0.093199,-0.010615,0.0048041,-0.074913,0.0042476,-0.099891,0.020942,-0.04449,-0.006988,0.059583,-0.096105,0.03178,0.0042188,0.0033604,-0.017886,-0.0041116,0.0085653,0.015704,-0.033297,-0.0031648,-0.012729,-0.0093672,-0.0078703,0.0055671,-0.0034085,-0.0095742,0.0020702,0.04546,-0.033709,0.0014599,0.0092295,0.016021,0.030489,-0.036252,-0.063542,0.0049826,0.034455,0.0029698,-0.0041413,0.0036189,0.010615,0.025532,0.0088831,-0.014293,-0.016931,-0.0052354,-0.017577,-0.012637
-0.041921,0.044219,0.091494,-0.04923,0.022299,-0.14489,-0.032099,-0.074342,-0.013885,-0.0072495,-0.042601,-0.04532,0.097177,0.0006652,0.0054272,-0.07669,-0.0005597,-0.084936,0.015659,-0.046951,-0.0077963,0.063182,-0.086826,0.039238,-0.003704,0.0058626,-0.012592,0.0035982,0.00083421,0.022547,-0.024233,-0.0026936,-0.020858,0.0041712,-0.0053472,0.00056524,-0.0022972,0.00036656,-0.0037467,0.016933,-0.015849,-0.0029124,0.016822,0.0035889,0.02251,-0.025264,-0.046058,-0.0042493,0.014893,-0.022312,0.00056379,0.0022034,0.015356,0.0050153,0.0061823,0.017199,0.012205,-3.3599e-05,-0.012268,-0.00033766
-0.041854,0.04529,0.090902,-0.049959,0.021195,-0.1483,-0.03526,-0.069031,-0.015416,-0.0059234,-0.037536,-0.046824,0.098168,0.014617,0.007312,-0.079335,-0.0049338,-0.064407,0.010785,-0.045972,-0.0059222,0.062068,-0.073466,0.045188,-0.0097384,0.0091014,-0.0055392,0.010977,-0.0052421,0.024655,-0.01327,0.0013778,-0.027655,0.018814,0.00068418,-0.0016005,0.00072441,0.011115,-0.012528,-0.018635,0.0027901,-0.0026548,0.020451,-0.010518,0.015781,-0.0095323,-0.016119,-0.019568,-0.0093352,-0.043652,0.0018934,0.0036272,0.01684,-0.013927,0.0036605,0.053108,0.047618,0.0051287,-0.0060126,0.0061919
-0.041601,0.046159,0.089449,-0.050208,0.019965,-0.15007,-0.038388,-0.062351,-0.016927,-0.0034142,-0.0302,-0.047805,0.094662,0.029778,0.0097267,-0.084575,-0.0086699,-0.041034,0.006355,-0.042589,-0.0051116,0.055881,-0.056194,0.048437,-0.012494,0.01394,0.0014512,0.016108,-0.0094692,0.023871,0.00097048,0.0095705,-0.03415,0.033545,0.0066807,8.7675e-05,0.0070866,0.019037,-0.023343,-0.054502,0.021186,0.00011074,0.01842,-0.022386,0.0097051,0.0067953,0.022708,-0.039205,-0.036018,-0.058675,0.0011659,0.010449,0.014962,-0.028877,0.0005649,0.083122,0.081241,0.0112,5.7699e-05,0.011709
-0.041034,0.046472,0.087314,-0.050248,0.018572,-0.15046,-0.041287,-0.054649,-0.017629,4.0876e-05,-0.021644,-0.047048,0.088336,0.046383,0.013436,-0.090754,-0.011434,-0.016449,0.00054124,-0.038033,-0.0072624,0.044278,-0.033599,0.049076,-0.013031,0.019691,0.0079952,0.019216,-0.013456,0.022934,0.016219,0.019227,-0.03995,0.046204,0.0094575,0.0034447,0.015274,0.024883,-0.033535,-0.086937,0.040359,0.0010992,0.013254,-0.027379,0.0014268,0.022096,0.064586,-0.058512,-0.064538,-0.066806,0.0021558,0.021768,0.010005,-0.041156,-0.0035777,0.09716,0.1045,0.018778,0.0055844,0.017436
-0.04023,0.045617,0.08511,-0.050365,0.016958,-0.1496,-0.043282,-0.045721,-0.016026,0.0041538,-0.013141,-0.04329,0.080273,0.063739,0.018266,-0.094692,-0.01266,0.0078891,-0.007876,-0.032664,-0.011737,0.026431,-0.0044304,0.048079,-0.013298,0.024279,0.014681,0.02093,-0.0196,0.023587,0.028856,0.0265,-0.042982,0.055248,0.0069407,0.0065391,0.022051,0.030388,-0.042117,-0.11425,0.060401,0.00088144,0.0055762,-0.021291,-0.0078718,0.033767,0.10188,-0.072726,-0.09147,-0.065875,0.0067155,0.030151,0.0039473,-0.047757,-0.0075338,0.092147,0.10931,0.02483,0.011109,0.018918
