1,0.75811,0.71976,0.78089,0.63982,0.65792,0.76642,0.25258,0.61321,-0.12788,-0.12653,-0.13599,-0.12561
0.75811,1,0.56869,0.86691,0.48838,0.48602,0.8699,0.11181,0.58714,-0.14892,-0.14776,-0.16514,-0.15272
0.71976,0.56869,1,0.88146,0.97143,0.96678,0.86419,0.41894,0.8259,-0.17538,-0.17311,-0.17118,-0.16117
0.78089,0.86691,0.88146,1,0.84135,0.82819,0.9908,0.29373,0.80925,-0.19616,-0.19415,-0.20173,-0.18928
0.63982,0.48838,0.97143,0.84135,1,0.94961,0.81477,0.40466,0.79732,-0.18859,-0.18625,-0.18573,-0.17452
0.65792,0.48602,0.96678,0.82819,0.94961,1,0.82708,0.44476,0.82394,-0.14465,-0.14236,-0.1213,-0.11959
0.76642,0.8699,0.86419,0.9908,0.81477,0.82708,1,0.28431,0.80947,-0.19169,-0.1897,-0.18219,-0.17723
0.25258,0.11181,0.41894,0.29373,0.40466,0.44476,0.28431,1,0.77478,0.77091,0.77231,0.6192,0.73114
0.61321,0.58714,0.8259,0.80925,0.79732,0.82394,0.80947,0.77478,1,0.31194,0.31424,0.23829,0.30269
-0.12788,-0.14892,-0.17538,-0.19616,-0.18859,-0.14465,-0.19169,0.77091,0.31194,1,0.99982,0.89094,0.98007
-0.12653,-0.14776,-0.17311,-0.19415,-0.18625,-0.14236,-0.1897,0.77231,0.31424,0.99982,1,0.89104,0.98016
-0.13599,-0.16514,-0.17118,-0.20173,-0.18573,-0.1213,-0.18219,0.6192,0.23829,0.89094,0.89104,1,0.9574
-0.12561,-0.15272,-0.16117,-0.18928,-0.17452,-0.11959,-0.17723,0.73114,0.30269,0.98007,0.98016,0.9574,1
