0.030419,-0.0056853,0.073429,-0.0090003,0.14082,-0.028348,0.099217,-0.06008,-0.055007,0.10114,0.034792,-0.049797,0.029378,0.033404,0.061495,-0.051901,-0.054057,0.024869,-0.0062654,0.0076478,0.0084853,-0.0098117,-0.043118,0.061822,0.042966,0.033418,-0.050017,-0.02704,-0.014177,0.025858,-0.0096716,-0.037261,-0.0081183,-0.03008,-0.062958,-0.010908,0.039324,0.090619,-0.052801,0.083296,-0.059592,-0.0094574,-0.012624,0.0079109,-0.0044379,0.051624,0.012329,-0.044751,0.073078,0.01389,-0.080383,0.014326,0.11823,-0.00084871,-0.018975,-0.076555,-0.016897,-0.0385,0.048689,0.021116
0.030964,-0.0063124,0.079453,-0.010234,0.15236,-0.027942,0.10223,-0.061504,-0.053758,0.10844,0.037276,-0.056129,0.027511,0.034262,0.065092,-0.055259,-0.058372,0.028754,-0.0083861,0.0094757,0.011325,-0.014378,-0.045633,0.06072,0.048487,0.029429,-0.051979,-0.028298,-0.016064,0.023745,-0.0073754,-0.038355,-0.0070154,-0.032809,-0.063238,-0.0068968,0.040613,0.099264,-0.055368,0.085319,-0.054501,-0.01163,-0.0085326,0.015578,-0.0062563,0.046805,0.013678,-0.040759,0.075155,0.011156,-0.071982,0.014532,0.11181,0.0024889,-0.01742,-0.073378,-0.019107,-0.031237,0.038052,0.024377
0.030836,-0.0064349,0.08188,-0.0092329,0.15775,-0.027396,0.10286,-0.059452,-0.04975,0.1129,0.037363,-0.058794,0.022755,0.031995,0.068,-0.05709,-0.058737,0.030284,-0.010554,0.010484,0.0147,-0.020545,-0.046153,0.057798,0.050179,0.026702,-0.048682,-0.027745,-0.017874,0.020482,-0.0040882,-0.035192,-0.0058266,-0.031776,-0.060698,-0.0065362,0.039121,0.10028,-0.055204,0.07983,-0.047623,-0.012856,-0.005813,0.017172,-0.0069839,0.04142,0.013327,-0.036294,0.070879,0.0078381,-0.059477,0.015014,0.099182,0.0028052,-0.014818,-0.065,-0.019682,-0.02399,0.030752,0.022802
0.030299,-0.0065654,0.083642,-0.0074348,0.16119,-0.026858,0.10256,-0.056594,-0.043934,0.11541,0.036444,-0.0603,0.016805,0.030217,0.06907,-0.0576,-0.058174,0.031588,-0.0127,0.011005,0.017015,-0.025931,-0.04451,0.053909,0.050456,0.023227,-0.043465,-0.027155,-0.019399,0.017398,-0.00017203,-0.029341,-0.0051237,-0.030382,-0.056741,-0.0086179,0.034787,0.09584,-0.052136,0.071485,-0.041656,-0.013923,-0.0023865,0.015016,-0.0090013,0.034099,0.011003,-0.027679,0.063116,0.0043494,-0.043745,0.013674,0.081272,0.0018671,-0.0076121,-0.05184,-0.018593,-0.014209,0.019371,0.0172
0.029497,-0.0067871,0.085526,-0.0047907,0.16399,-0.026286,0.10148,-0.052975,-0.036336,0.11709,0.034594,-0.060747,0.0089561,0.02868,0.069019,-0.056949,-0.056777,0.032782,-0.015108,0.011514,0.018087,-0.030397,-0.040901,0.049286,0.04947,0.018885,-0.036896,-0.026571,-0.020165,0.014131,0.0049897,-0.020662,-0.0047777,-0.029096,-0.050985,-0.012159,0.027734,0.086027,-0.046615,0.060469,-0.036871,-0.01495,0.0024311,0.010397,-0.012248,0.02443,0.0059971,-0.015023,0.052848,0.00075745,-0.025737,0.0092154,0.058101,-0.00028405,0.0048103,-0.033695,-0.015528,-0.0012522,0.0036857,0.0081109
0.028268,-0.0072069,0.088175,-0.0017214,0.16703,-0.025435,0.099216,-0.04856,-0.02676,0.11761,0.032125,-0.060898,-0.001171,0.027215,0.067971,-0.05508,-0.055188,0.034765,-0.018156,0.012985,0.017156,-0.032212,-0.034874,0.04303,0.046627,0.013453,-0.030428,-0.025581,-0.01874,0.011328,0.011123,-0.0092829,-0.0041009,-0.027333,-0.042498,-0.016621,0.017991,0.071007,-0.038278,0.046708,-0.03384,-0.015964,0.009683,0.0054463,-0.017337,0.011109,-0.0035813,0.0027038,0.039494,-0.0033251,-0.0055455,0.0006081,0.030319,-0.002721,0.022016,-0.010442,-0.010856,0.014827,-0.015497,-0.0032259
0.026361,-0.0077626,0.091534,0.00077177,0.17095,-0.023338,0.094709,-0.043829,-0.015673,0.11578,0.029755,-0.062076,-0.012462,0.025147,0.064977,-0.051368,-0.053874,0.037874,-0.022024,0.016723,0.013154,-0.030547,-0.026579,0.032241,0.0403,0.0060828,-0.027492,-0.023521,-0.014106,0.008354,0.017955,0.0038331,-0.002696,-0.024017,-0.03086,-0.01728,0.0067326,0.052668,-0.027755,0.029825,-0.029832,-0.016978,0.01797,0.003112,-0.022694,-0.0073997,-0.018026,0.02218,0.023175,-0.0089049,0.015893,-0.0097838,-0.0028999,-0.0063351,0.036533,0.014771,-0.0055387,0.032811,-0.036427,-0.014269
0.023658,-0.008083,0.094972,0.0021437,0.17575,-0.019685,0.086492,-0.039649,-0.0039197,0.11045,0.029227,-0.066107,-0.024336,0.021502,0.058373,-0.044063,-0.05187,0.041732,-0.02472,0.020743,0.005864,-0.023872,-0.01808,0.018241,0.029652,-0.00030698,-0.027019,-0.018174,-0.0055334,0.0052821,0.024756,0.018186,-0.0018538,-0.017982,-0.012789,-0.0088825,-0.0060101,0.030029,-0.017204,0.0052336,-0.022377,-0.015827,0.02742,0.0031854,-0.024071,-0.02757,-0.034947,0.036419,0.0027071,-0.014223,0.037396,-0.018569,-0.040494,-0.012885,0.037024,0.04027,0.00095056,0.047516,-0.049327,-0.02759
0.019896,-0.0080607,0.097506,0.0012568,0.1806,-0.014276,0.073314,-0.038024,0.0069086,0.10088,0.032084,-0.073338,-0.038417,0.015041,0.051238,-0.03338,-0.043803,0.043982,-0.024797,0.024397,-0.0037066,-0.013354,-0.011858,0.00033078,0.012921,-0.0024588,-0.025666,-0.003985,0.0032109,-0.0017975,0.032074,0.031071,-0.0034394,-0.0059981,0.0093375,0.0088579,-0.016245,0.0015804,-0.0051982,-0.028171,-0.0034933,-0.010416,0.03197,0.00038806,-0.018923,-0.045239,-0.053901,0.040045,-0.028912,-0.020547,0.057464,-0.024508,-0.078996,-0.01755,0.024978,0.06122,0.013908,0.051416,-0.042426,-0.04434
0.015488,-0.007165,0.099189,-0.0028748,0.18392,-0.0094196,0.057376,-0.039718,0.014906,0.088584,0.035431,-0.077227,-0.058756,0.0033211,0.048161,-0.020057,-0.025156,0.038633,-0.025202,0.02623,-0.013578,-0.0047079,-0.004445,-0.021214,-0.0058769,-0.0051378,-0.018719,0.014146,0.0063489,-0.0086549,0.038829,0.041554,-0.0031619,0.0090648,0.029039,0.022619,-0.02616,-0.038031,0.022946,-0.056476,0.028925,0.0028359,0.027685,-0.011818,-0.013397,-0.057293,-0.071506,0.039498,-0.070209,-0.028271,0.068859,-0.030861,-0.10626,-0.012252,0.011052,0.070572,0.029422,0.039719,-0.0207,-0.059769
