0.33797,0.53475,0.28149,0.42307,0.33933,0.20269,0.34066,-0.24675,-0.19968,-0.29943,-0.29939,-0.32905,-0.31651
0.35916,0.56703,0.29935,0.44884,0.36193,0.21563,0.36116,-0.26317,-0.21346,-0.32002,-0.31998,-0.35178,-0.33829
0.36442,0.57123,0.30506,0.4538,0.36859,0.22056,0.36586,-0.27118,-0.22154,-0.32857,-0.32853,-0.35919,-0.34646
0.36605,0.56758,0.30861,0.45358,0.37188,0.22463,0.36715,-0.27969,-0.23095,-0.33637,-0.33633,-0.36381,-0.35289
0.36678,0.56215,0.31221,0.45274,0.3757,0.22992,0.36893,-0.28946,-0.24165,-0.34503,-0.34499,-0.36846,-0.3597
0.36559,0.5564,0.3134,0.45066,0.37842,0.23235,0.36867,-0.29679,-0.24984,-0.35332,-0.35328,-0.37456,-0.36706
0.36101,0.54849,0.31028,0.44525,0.37727,0.22823,0.36282,-0.29801,-0.25217,-0.35836,-0.35832,-0.38044,-0.37291
0.3524,0.5346,0.30355,0.43488,0.37151,0.21972,0.35165,-0.2953,-0.2514,-0.35953,-0.3595,-0.38368,-0.37562
0.34143,0.51549,0.29508,0.4207,0.36178,0.21048,0.33803,-0.29092,-0.24966,-0.35631,-0.35629,-0.38232,-0.37365
0.32802,0.4921,0.28451,0.40306,0.34838,0.20087,0.32262,-0.28463,-0.24614,-0.34939,-0.34937,-0.37637,-0.36726
0.31051,0.46345,0.2703,0.38085,0.33106,0.19009,0.30464,-0.27617,-0.24017,-0.34039,-0.34037,-0.3669,-0.35797
0.29161,0.43288,0.25517,0.35736,0.3129,0.18027,0.28695,-0.26858,-0.23454,-0.33295,-0.33293,-0.35633,-0.34913
0.27531,0.40437,0.2431,0.33658,0.29725,0.17386,0.27242,-0.26435,-0.23216,-0.32758,-0.32756,-0.34473,-0.34103
0.26078,0.37747,0.23277,0.31738,0.28294,0.16962,0.25964,-0.26015,-0.22993,-0.32053,-0.32051,-0.32973,-0.33048
0.24651,0.35207,0.22171,0.29829,0.26813,0.16483,0.24676,-0.25455,-0.22664,-0.3117,-0.31167,-0.31413,-0.3186
0.23677,0.33266,0.21385,0.28355,0.25654,0.16088,0.23646,-0.25422,-0.2292,-0.30857,-0.30855,-0.30735,-0.31375
0.23469,0.32139,0.21264,0.27594,0.25175,0.1585,0.22977,-0.26555,-0.24427,-0.31786,-0.31784,-0.31391,-0.32181
0.23637,0.31649,0.21394,0.27279,0.2506,0.15399,0.22401,-0.28605,-0.2687,-0.34013,-0.34013,-0.33147,-0.3425
0.22882,0.30613,0.20431,0.26134,0.24103,0.13631,0.20679,-0.29399,-0.28028,-0.35624,-0.35624,-0.34475,-0.3584
0.21556,0.29121,0.18911,0.24473,0.226,0.11353,0.18326,-0.28144,-0.27076,-0.3483,-0.34831,-0.33878,-0.35197
0.2021,0.27532,0.17566,0.22899,0.21121,0.095946,0.16322,-0.26099,-0.25257,-0.32622,-0.32623,-0.32152,-0.33215
0.19393,0.26542,0.16865,0.22021,0.20174,0.089909,0.15456,-0.24126,-0.23345,-0.30176,-0.30177,-0.3019,-0.30962
0.19524,0.26211,0.17141,0.21966,0.19819,0.098776,0.15943,-0.23114,-0.22299,-0.27997,-0.27998,-0.28049,-0.28705
0.19653,0.25477,0.17477,0.217,0.1922,0.11157,0.16585,-0.22779,-0.22025,-0.25871,-0.25871,-0.254,-0.26198
0.19634,0.24304,0.17609,0.21063,0.18113,0.12757,0.17281,-0.21841,-0.21104,-0.22557,-0.22557,-0.21755,-0.22437
0.19183,0.2223,0.16978,0.19407,0.15551,0.14245,0.17511,-0.19804,-0.19085,-0.17402,-0.17401,-0.15954,-0.16492
0.16656,0.17547,0.13849,0.14894,0.095783,0.13703,0.15224,-0.14969,-0.14523,-0.088233,-0.088215,-0.06318,-0.068147
0.13069,0.12172,0.096723,0.095816,0.029151,0.11799,0.11866,-0.10065,-0.099344,-0.018464,-0.018449,0.014138,0.0088844
0.097101,0.083788,0.063311,0.059886,-0.0056447,0.08792,0.086224,-0.081307,-0.082718,-0.020395,-0.0204,0.0049388,0.0010701
0.061007,0.058069,0.02888,0.031857,-0.021166,0.023832,0.032876,-0.062054,-0.069915,-0.046257,-0.046303,-0.070551,-0.052729
0.0020961,0.018952,-0.027445,-0.013254,-0.050477,-0.064152,-0.043027,-0.0046964,-0.017809,-0.026114,-0.02619,-0.098978,-0.057896
-0.029181,-0.022573,-0.036746,-0.03262,-0.037188,-0.067495,-0.057028,0.00028949,-0.011473,-0.025294,-0.025343,-0.069657,-0.047671
-0.020434,-0.024591,-0.011896,-0.016565,-0.001916,-0.032139,-0.032027,-0.013246,-0.020435,-0.035709,-0.035733,-0.074458,-0.054449
0.014916,0.018289,0.029298,0.028962,0.046874,0.015555,0.016542,-0.029626,-0.02797,-0.048563,-0.048559,-0.087855,-0.065388
0.024871,0.033282,0.043362,0.046149,0.070631,0.04609,0.044708,-0.024516,-0.016031,-0.038932,-0.038905,-0.052275,-0.044766
0.031866,0.033737,0.048765,0.04821,0.073272,0.056504,0.052155,-0.022501,-0.012812,-0.02583,-0.025798,-0.020661,-0.023457
