0.38814,0.8519,0.23152,0.59235,0.19317,0.16928,0.62615,0.060223,0.41692,-0.12261,-0.11876,-0.11251,-0.1004
0.40727,0.89211,0.24348,0.62072,0.20339,0.17816,0.65568,0.063774,0.43651,-0.12979,-0.12576,-0.121,-0.10768
0.40657,0.89308,0.24603,0.62323,0.20656,0.18055,0.65773,0.064937,0.43829,-0.13402,-0.13,-0.126,-0.11239
0.39689,0.88071,0.24638,0.61823,0.20925,0.18137,0.65134,0.064283,0.43436,-0.14198,-0.13803,-0.13436,-0.121
0.38132,0.86303,0.24609,0.61094,0.21336,0.18086,0.64152,0.060067,0.42697,-0.1573,-0.15353,-0.15005,-0.13754
0.36324,0.84273,0.24365,0.6011,0.21677,0.17725,0.6283,0.051236,0.41523,-0.17645,-0.17292,-0.1695,-0.15841
0.35002,0.81907,0.24184,0.58872,0.21928,0.17529,0.61303,0.04744,0.40414,-0.18948,-0.18611,-0.18236,-0.17268
0.33842,0.7821,0.23662,0.56571,0.21567,0.17249,0.58804,0.048628,0.38875,-0.191,-0.18779,-0.1846,-0.17513
0.32366,0.73084,0.2279,0.53224,0.20816,0.16742,0.55203,0.050519,0.36611,-0.18738,-0.18436,-0.1858,-0.17473
0.30825,0.67536,0.2205,0.4971,0.20242,0.16379,0.51361,0.055687,0.34298,-0.18185,-0.17899,-0.1889,-0.1748
0.29335,0.61708,0.21438,0.46109,0.19752,0.16213,0.47428,0.064096,0.32076,-0.17592,-0.17321,-0.19077,-0.17518
0.27493,0.55407,0.20636,0.42179,0.19027,0.1594,0.43201,0.071205,0.2969,-0.17245,-0.16988,-0.19244,-0.17803
0.24767,0.48612,0.19338,0.37799,0.17859,0.15181,0.38545,0.070747,0.26812,-0.1763,-0.17396,-0.20081,-0.18896
0.21244,0.41489,0.17828,0.33256,0.16667,0.14108,0.33657,0.062319,0.23525,-0.19334,-0.19139,-0.22343,-0.21463
0.17897,0.34599,0.17141,0.29432,0.16558,0.13692,0.29322,0.055587,0.20682,-0.2251,-0.22353,-0.26075,-0.25504
0.15068,0.27847,0.17732,0.26534,0.18027,0.1443,0.2571,0.056881,0.18609,-0.26685,-0.26557,-0.30762,-0.30328
0.13266,0.21691,0.19667,0.2479,0.21091,0.16386,0.23084,0.068518,0.17568,-0.31327,-0.31228,-0.35873,-0.35314
0.12335,0.17146,0.21539,0.23755,0.24035,0.18139,0.21214,0.07647,0.16724,-0.35583,-0.35518,-0.41087,-0.40073
0.11313,0.14711,0.21468,0.22457,0.24439,0.18005,0.19494,0.068182,0.15136,-0.37585,-0.37571,-0.45364,-0.43256
0.096826,0.14305,0.19276,0.20835,0.22057,0.15893,0.1801,0.049582,0.13233,-0.35907,-0.35938,-0.46085,-0.42801
0.077416,0.14212,0.15429,0.18254,0.1753,0.12353,0.16007,0.029645,0.10952,-0.30624,-0.30676,-0.41835,-0.38229
0.075696,0.13209,0.118,0.14911,0.12716,0.09334,0.13364,0.024521,0.088118,-0.23315,-0.23374,-0.34448,-0.30967
0.081857,0.098505,0.08345,0.10149,0.082614,0.065511,0.090173,0.025312,0.058388,-0.14922,-0.14975,-0.24617,-0.21518
0.0827,0.060789,0.063391,0.064291,0.061131,0.049275,0.053737,0.032794,0.038652,-0.085604,-0.085971,-0.15723,-0.13277
0.080997,0.042049,0.050989,0.045784,0.049007,0.038778,0.036718,0.032199,0.029561,-0.053774,-0.054013,-0.10584,-0.086955
0.059731,0.017018,0.0045347,0.0036396,0.0022641,-0.0079264,-0.0027963,-0.023629,-0.018074,-0.051713,-0.052667,-0.078847,-0.073464
-0.0066966,-0.033239,-0.073657,-0.067159,-0.065767,-0.091381,-0.075081,-0.14176,-0.11282,-0.10289,-0.10557,-0.10435,-0.11759
-0.064339,-0.065254,-0.13879,-0.12006,-0.11659,-0.16649,-0.13264,-0.2523,-0.19637,-0.16184,-0.16634,-0.15648,-0.1791
-0.10617,-0.076268,-0.1442,-0.12172,-0.10839,-0.17714,-0.14024,-0.28369,-0.21423,-0.22068,-0.22576,-0.23992,-0.25568
-0.14036,-0.077734,-0.098354,-0.082926,-0.046776,-0.13268,-0.10918,-0.2443,-0.17559,-0.26976,-0.27444,-0.3415,-0.33594
-0.12832,0.010171,-0.0098969,0.02905,0.05072,-0.046853,0.0010772,-0.1441,-0.058566,-0.27912,-0.28194,-0.41992,-0.38199
-0.072626,0.056113,0.080306,0.10571,0.12242,0.062354,0.08856,0.034581,0.078055,-0.1443,-0.14363,-0.26691,-0.21419
-0.048957,-0.051606,0.074682,0.028565,0.083334,0.094855,0.028201,0.16548,0.098044,0.089707,0.092971,0.058774,0.0914
-0.03364,-0.11939,0.045255,-0.036913,0.027976,0.088431,-0.024589,0.19251,0.075185,0.19343,0.19738,0.2367,0.23501
0.018184,-0.089278,0.048351,-0.025086,0.024907,0.085319,-0.01291,0.1533,0.063197,0.14237,0.14534,0.23437,0.20516
0.056063,-0.049842,0.049627,-0.0076247,0.02467,0.077034,0.0028125,0.12783,0.059552,0.12362,0.12605,0.21729,0.19072
0.061103,-0.010697,0.041032,0.007764,0.017256,0.061431,0.018369,0.11358,0.061227,0.13562,0.13776,0.19264,0.18607
0.067456,0.024767,0.066596,0.046244,0.048171,0.081284,0.054337,0.13344,0.092496,0.11755,0.12006,0.145,0.15056
0.05896,0.028956,0.10408,0.078868,0.10061,0.11157,0.078856,0.15572,0.1208,0.057226,0.060177,0.063396,0.073581
0.052263,0.047833,0.14174,0.11992,0.15327,0.14135,0.11262,0.178,0.15595,0.0013826,0.0049236,-0.018872,0.00028559
