1,0.9955,0.87545,0.88794,0.5578,0.53948,0.6669,-0.55672,-0.48942,-0.44756,-0.44744,-0.42571,-0.4266
0.9955,1,0.87665,0.89896,0.56818,0.54634,0.68564,-0.57085,-0.49498,-0.4697,-0.46956,-0.44899,-0.44974
0.87545,0.87665,1,0.99207,0.85451,0.82186,0.90259,-0.63547,-0.51506,-0.5704,-0.57011,-0.52058,-0.53751
0.88794,0.89896,0.99207,1,0.83649,0.79996,0.9048,-0.65516,-0.52911,-0.59275,-0.59246,-0.54638,-0.56184
0.5578,0.56818,0.85451,0.83649,1,0.92479,0.91828,-0.46064,-0.28149,-0.52723,-0.5267,-0.46612,-0.4956
0.53948,0.54634,0.82186,0.79996,0.92479,1,0.96063,-0.42953,-0.25504,-0.48728,-0.48687,-0.39766,-0.44212
0.6669,0.68564,0.90259,0.9048,0.91828,0.96063,1,-0.59649,-0.42548,-0.60919,-0.6088,-0.5275,-0.56553
-0.55672,-0.57085,-0.63547,-0.65516,-0.46064,-0.42953,-0.59649,1,0.97187,0.90895,0.90902,0.86198,0.88359
-0.48942,-0.49498,-0.51506,-0.52911,-0.28149,-0.25504,-0.42548,0.97187,1,0.84043,0.84068,0.81011,0.82236
-0.44756,-0.4697,-0.5704,-0.59275,-0.52723,-0.48728,-0.60919,0.90895,0.84043,1,0.99998,0.95079,0.99031
-0.44744,-0.46956,-0.57011,-0.59246,-0.5267,-0.48687,-0.6088,0.90902,0.84068,0.99998,1,0.95085,0.99035
-0.42571,-0.44899,-0.52058,-0.54638,-0.46612,-0.39766,-0.5275,0.86198,0.81011,0.95079,0.95085,1,0.98058
-0.4266,-0.44974,-0.53751,-0.56184,-0.4956,-0.44212,-0.56553,0.88359,0.82236,0.99031,0.99035,0.98058,1
